question_id,category,context_blocks,mode,oom,exact_match,numeric_preservation,gold_recall,evidence_block_recall,contradiction_accuracy,multi_fact_recall,kept_blocks,token_reduction_pct,selector_latency_ms,retrieval_latency_ms,ttft_ms,decode_ms,tokens_per_second,peak_vram_mb,est_kv_mb,max_batch_size
Q0379,D,50,predictor,False,False,False,True,True,False,True,13,74.0,22.68000000003667,0.0,127.91699999979755,4067.0800999996573,15.736105123674696,6615.81640625,57.515625,3
Q0324,D,50,full,False,False,False,True,False,False,True,50,0.0,0.0,0.0,537.6125999991928,5919.3341999998665,10.812026798554717,8025.3583984375,206.40234375,1
Q0324,D,50,dense,False,False,False,True,True,False,True,14,72.0,0.0,7.486799999242066,142.13099999869883,4448.592200000348,14.386573801931089,6657.1025390625,61.83984375,3
Q0324,D,50,hybrid,False,False,False,True,True,False,True,14,72.0,0.0,11.860500000693719,137.0508999989397,4227.911800000584,15.137496482303904,6657.1025390625,61.83984375,3
Q0324,D,50,predictor,False,False,False,True,True,False,True,14,72.0,21.9039999992674,0.0,135.59259999965434,4155.403299999307,15.4016338197572,6655.306640625,61.734375,3
Q0321,D,50,full,False,False,False,True,True,False,True,50,0.0,0.0,0.0,548.2257999992726,5781.189200000881,11.070386694832656,8020.01025390625,205.69921875,1
Q0321,D,50,dense,False,False,False,True,True,False,True,14,72.0,0.0,7.679899999857298,448.79129999935685,4679.183800000828,13.6775990718699,6657.63623046875,61.98046875,3
Q0321,D,50,hybrid,False,False,False,True,True,False,True,14,72.0,0.0,11.824600000181817,135.61889999982668,4246.601400000145,15.070875265099714,6657.63623046875,61.98046875,3
Q0321,D,50,predictor,False,False,False,True,True,False,True,14,72.0,21.911200001341058,0.0,135.1782000001549,4082.55779999854,15.676446760906334,6652.64453125,61.453125,3
Q0476,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,522.7233999994496,5301.119800000379,12.072920894939108,7957.82177734375,199.1953125,1
Q0476,E,50,dense,False,True,True,True,True,True,True,14,72.0,0.0,7.803799999237526,120.40080000042508,3599.8789000004763,14.722717478077662,6591.27490234375,54.6328125,3
Q0476,E,50,hybrid,False,True,True,True,True,True,True,14,72.0,0.0,11.604600000282517,118.3720999997604,3850.804400000925,13.763358118108329,6591.27490234375,54.6328125,3
Q0476,E,50,predictor,False,True,True,True,True,True,True,14,72.0,21.645200000421028,0.0,120.50369999997201,4312.962199999674,14.83898931458403,6588.419921875,54.66796875,3
Q0423,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,517.1928999989177,5050.267499998881,12.67259605555828,7964.86181640625,200.00390625,1
Q0423,E,50,dense,False,True,True,True,True,True,True,16,68.0,0.0,7.652399999642512,144.50769999893964,5254.206300000078,12.180717000015598,6670.86474609375,63.28125,3
Q0423,E,50,hybrid,False,True,True,True,True,True,True,16,68.0,0.0,13.370900000154506,141.9052000001102,4639.877900001011,13.793466418585295,6670.86474609375,63.28125,3
Q0423,E,50,predictor,False,True,True,True,True,True,True,16,68.0,22.28530000138562,0.0,139.56599999983155,4564.839399999983,14.020208465603465,6668.60693359375,63.0703125,3
Q0477,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,523.7009000011312,4954.768500001592,12.9168496974136,7955.49365234375,198.9140625,1
Q0477,E,50,dense,False,True,True,True,True,True,True,15,70.0,0.0,12.442999999620952,135.89020000108576,4432.762000000366,14.437950875773325,6627.36376953125,58.78125,3
Q0477,E,50,hybrid,False,True,True,True,True,True,True,15,70.0,0.0,16.294500001095003,124.53830000049493,4806.875000000218,13.314263424781608,6627.36376953125,58.78125,3
Q0477,E,50,predictor,False,True,True,True,True,True,True,15,70.0,27.85030000086408,0.0,128.64819999958854,4233.436499998788,15.117741815666378,6622.67578125,58.21875,3
Q0435,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,521.5355999989697,5252.829200000633,12.183910339211542,7963.53857421875,199.86328125,1
Q0435,E,50,dense,False,True,True,True,True,True,True,14,72.0,0.0,7.553800000096089,123.16509999982372,4760.036600000603,13.445274769524227,6592.85107421875,55.08984375,3
Q0435,E,50,hybrid,False,True,True,True,True,True,True,14,72.0,0.0,11.490800001411117,116.20880000009493,4394.728200000827,14.56290288896318,6592.85107421875,55.08984375,3
Q0435,E,50,predictor,False,False,True,True,False,False,True,14,72.0,21.23550000032992,0.0,118.30910000026051,4378.066200000831,14.618326237275229,6588.419921875,54.66796875,3
Q0458,E,50,full,False,False,False,True,False,False,True,50,0.0,0.0,0.0,521.9713999995292,4975.4862999998295,12.863064259668887,7958.576171875,199.3359375,1
Q0458,E,50,dense,False,True,True,True,False,True,True,16,68.0,0.0,8.233700000346289,138.17399999970803,5081.913600000917,12.593681246369174,6666.2626953125,62.7890625,3
Q0458,E,50,hybrid,False,True,True,True,False,True,True,16,68.0,0.0,12.27649999964342,138.13810000101512,5171.629899999971,12.37520882923203,6666.2626953125,62.7890625,3
Q0458,E,50,predictor,False,False,False,True,False,False,True,16,68.0,21.38349999950151,0.0,133.61279999844555,4556.977999998708,14.04439521104077,6668.56396484375,63.03515625,3
Q0407,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,515.1552000006632,5181.323700000576,12.352055904168445,7955.9296875,199.0546875,1
Q0407,E,50,dense,False,True,True,True,True,True,True,15,70.0,0.0,7.592100000692881,135.51400000142166,4408.635600000707,14.51696302592796,6626.02294921875,58.640625,3
Q0407,E,50,hybrid,False,True,True,True,True,True,True,15,70.0,0.0,11.718100000507548,132.54630000119505,4826.169899999513,13.26103335069212,6626.02294921875,58.640625,3
Q0407,E,50,predictor,False,False,False,True,False,False,True,15,70.0,22.193099999640253,0.0,123.75659999997879,4505.31299999966,14.20545032054484,6625.357421875,58.5703125,3
Q0497,E,50,full,False,False,False,True,False,False,True,50,0.0,0.0,0.0,518.2769000002736,5393.786499998896,11.86550487306331,7953.32958984375,198.7734375,1
Q0497,E,50,dense,False,True,True,True,True,True,True,14,72.0,0.0,7.612599998537917,121.00779999855149,4066.88480000048,15.736860803136702,6588.20654296875,54.5625,3
Q0497,E,50,hybrid,False,True,True,True,True,True,True,14,72.0,0.0,12.03200000054494,118.7445999985357,5010.311999998521,12.773655612668211,6588.20654296875,54.5625,3
Q0497,E,50,predictor,False,False,False,True,False,False,True,14,72.0,22.02249999936612,0.0,119.61970000083966,4577.23950000036,13.982226623709545,6583.76123046875,54.17578125,3
Q0440,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,523.3957000000373,5379.053000000567,11.898005094947614,7960.10888671875,199.44140625,1
Q0440,E,50,dense,False,True,True,True,True,True,True,14,72.0,0.0,7.736599998679594,124.0538000001834,3935.9291000000667,16.260455504647915,6591.08203125,54.94921875,3
Q0440,E,50,hybrid,False,True,True,True,True,True,True,14,72.0,0.0,13.935400000264053,112.3435999998037,5601.028299999598,11.426473242423109,6591.08203125,54.94921875,3
Q0440,E,50,predictor,False,False,False,True,False,False,True,14,72.0,22.154499998578103,0.0,122.96280000009574,4608.3378000002995,13.887870806692131,6590.50732421875,54.80859375,3
Q0433,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,513.8239999996586,6088.928999999553,10.510879663731455,7962.39599609375,199.6875,1
Q0433,E,50,dense,False,True,True,True,True,True,True,16,68.0,0.0,7.470600001397543,142.6013000000239,4068.4600999993563,15.730767520617967,6666.3916015625,62.89453125,3
Q0433,E,50,hybrid,False,True,True,True,True,True,True,16,68.0,0.0,11.366100001396262,140.83260000006703,4699.625399998695,13.618106668675715,6666.3916015625,62.89453125,3
Q0433,E,50,predictor,False,True,True,True,False,True,True,16,68.0,21.440500000608154,0.0,138.1889999993291,4811.708400000498,13.300889139498432,6664.95703125,62.75390625,3
Q0461,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,525.2020999996603,5200.956999999107,12.305427635723769,7958.9072265625,199.37109375,1
Q0461,E,50,dense,False,True,True,True,True,True,True,16,68.0,0.0,7.514200000514393,143.69319999968866,4219.31880000011,15.168325275634146,6667.2861328125,63.0,3
Q0461,E,50,hybrid,False,True,True,True,True,True,True,16,68.0,0.0,11.429199999838602,135.49260000036156,4482.475400000112,14.277825149915692,6667.2861328125,63.0,3
Q0461,E,50,predictor,False,True,True,True,True,True,True,16,68.0,21.907700000156183,0.0,139.6812000002683,4296.236000000135,14.896760792469962,6666.62060546875,62.9296875,3
Q0480,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,518.7218999999459,5264.843499999188,12.156106824449743,7966.97021484375,200.1796875,1
Q0480,E,50,dense,False,True,True,True,True,True,True,16,68.0,0.0,9.998800000175834,149.44720000130474,4072.477500001696,15.715249501064976,6669.6162109375,63.24609375,3
Q0480,E,50,hybrid,False,True,True,True,True,True,True,16,68.0,0.0,13.635400000566733,143.94419999916863,5263.994099999763,12.158068338261032,6669.6162109375,63.24609375,3
Q0480,E,50,predictor,False,True,True,True,True,True,True,16,68.0,24.763900000834838,0.0,137.95369999934337,5259.083299999475,12.169421237348796,6666.3056640625,62.82421875,3
Q0436,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,521.0418999995454,5739.814999998998,11.150185154053078,7960.14990234375,199.4765625,1
Q0436,E,50,dense,False,True,True,True,True,True,True,15,70.0,0.0,10.010399999373476,131.45040000017616,4299.193100001503,14.886514401964785,6630.34912109375,59.09765625,3
Q0436,E,50,hybrid,False,True,True,True,True,True,True,15,70.0,0.0,13.657600000442471,124.42750000082015,4438.16329999936,14.420379709779771,6630.34912109375,59.09765625,3
Q0436,E,50,predictor,False,True,True,True,True,True,True,15,70.0,23.939200000313576,0.0,131.5245000005234,5671.571400000175,11.284350576984364,6628.01953125,58.8515625,3
Q0457,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,1364.5340000002761,4601.435699998547,13.908702451284979,7964.72412109375,199.96875,1
Q0457,E,50,dense,False,True,True,True,True,True,True,14,72.0,0.0,8.406900000409223,126.9588000013755,4160.558300000048,15.382550942742292,6595.74072265625,55.44140625,3
Q0457,E,50,hybrid,False,True,True,True,True,True,True,14,72.0,0.0,11.715300001014839,120.0317000002542,4092.0196999995824,15.640198408626071,6595.74072265625,55.44140625,3
Q0457,E,50,predictor,False,False,False,True,False,False,True,14,72.0,22.023199999239296,0.0,118.19029999969644,5179.933400000664,12.355371209983472,6590.55029296875,54.84375,3
Q0493,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,523.218900001666,5405.495499999233,11.839802660090843,7957.86279296875,199.23046875,1
Q0493,E,50,dense,False,True,True,True,True,True,True,15,70.0,0.0,10.211200000412646,140.8200999994733,4270.829500001128,14.985379303946248,6629.62158203125,58.9921875,3
Q0493,E,50,hybrid,False,True,True,True,True,True,True,15,70.0,0.0,14.169299998684437,124.37499999941792,4041.937099998904,15.833992072765643,6629.62158203125,58.9921875,3
Q0493,E,50,predictor,False,True,True,True,True,True,True,15,70.0,27.050200000303448,0.0,135.69180000013148,4599.540499999421,13.914433409165124,6624.9765625,58.46484375,3
Q0463,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,517.8249000000505,6096.871300000203,10.497187303264525,7962.43701171875,199.72265625,1
Q0463,E,50,dense,False,True,True,True,True,True,True,15,70.0,0.0,10.464599999977509,132.54039999992528,4110.373299999992,15.570361942551575,6627.68701171875,58.81640625,3
Q0463,E,50,hybrid,False,True,True,True,True,True,True,15,70.0,0.0,16.50840000002063,131.21270000010554,4118.723899999168,15.538793459792954,6627.68701171875,58.81640625,3
Q0463,E,50,predictor,False,True,True,True,True,True,True,15,70.0,21.549400000367314,0.0,127.8889999994135,4162.386199999673,15.375795739473915,6627.27783203125,58.7109375,3
Q0434,E,50,full,False,True,True,True,False,True,True,50,0.0,0.0,0.0,534.6243000003597,5657.405300000391,11.312606505317124,7969.216796875,200.390625,1
Q0434,E,50,dense,False,True,True,True,True,True,True,16,68.0,0.0,7.75919999978214,139.26630000059959,4648.315799999182,13.768427695900366,6671.61279296875,63.45703125,3
Q0434,E,50,hybrid,False,True,True,True,True,True,True,16,68.0,0.0,11.672799999359995,142.28589999947872,4210.055600000487,15.201699473990937,6671.61279296875,63.45703125,3
Q0434,E,50,predictor,False,False,False,True,False,False,True,16,68.0,23.667900000873487,0.0,139.0410999993037,4549.934000000576,14.066138102221242,6668.95068359375,63.17578125,3
Q0483,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,529.5132000010199,5857.466800000111,10.926224968103751,7960.14990234375,199.4765625,1
Q0483,E,50,dense,False,True,True,True,True,True,True,14,72.0,0.0,12.617100001079962,135.24140000117768,4733.351699998821,13.521074294989731,6595.10888671875,55.30078125,3
Q0483,E,50,hybrid,False,True,True,True,True,True,True,14,72.0,0.0,16.092800000478746,113.79420000048412,3957.3071999984677,16.172613538828823,6595.10888671875,55.30078125,3
Q0483,E,50,predictor,False,False,False,True,False,False,True,14,72.0,27.752699999837205,0.0,119.92219999956433,4541.971700000431,14.090796734817596,6590.50732421875,54.80859375,3
Q0498,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,523.3606999991025,5746.706300000369,11.136814143433064,7966.97021484375,200.1796875,1
Q0498,E,50,dense,False,True,True,True,False,True,True,14,72.0,0.0,10.4641999987507,121.06149999999616,3951.12859999972,13.666981125343233,6594.76513671875,55.01953125,3
Q0498,E,50,hybrid,False,True,True,True,False,True,True,14,72.0,0.0,11.7950000003475,112.86050000126124,3551.277600001413,15.20579523267303,6594.76513671875,55.01953125,3
Q0498,E,50,predictor,False,True,True,True,False,True,True,14,72.0,29.19809999912104,0.0,111.38059999939287,4049.8426999984076,15.803082919745293,6593.07861328125,55.16015625,3
Q0460,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,526.0974000011629,5435.330899999826,11.774812091017687,7962.5458984375,199.7578125,1
Q0460,E,50,dense,False,True,True,True,True,True,True,15,70.0,0.0,7.292899999811198,130.68290000046545,4445.198999999775,14.397555654989404,6630.681640625,59.1328125,3
Q0460,E,50,hybrid,False,True,True,True,True,True,True,15,70.0,0.0,11.518600000272272,128.87810000029276,4536.179100001391,14.108790369405911,6630.681640625,59.1328125,3
Q0460,E,50,predictor,False,True,True,True,True,True,True,15,70.0,21.936499999355874,0.0,137.07519999843498,4053.1953999998223,15.79001101205306,6625.357421875,58.5703125,3
Q0411,E,50,full,False,True,True,True,True,True,True,50,0.0,0.0,0.0,523.8735000002634,5748.491999998805,11.13335462587637,7956.59130859375,199.125,1
Q0411,E,50,dense,False,False,False,True,False,False,True,15,70.0,0.0,8.068600000115111,133.989300000394,4403.0008999998245,14.535540976156183,6630.681640625,59.1328125,3
Q0411,E,50,hybrid,False,False,False,True,False,False,True,15,70.0,0.0,11.206500001208042,126.51970000115398,4488.078100001076,14.260001402378595,6630.681640625,59.1328125,3
Q0411,E,50,predictor,False,False,False,True,False,False,True,15,70.0,21.380399999543442,0.0,129.31030000072496,4076.91960000011,15.698126595383012,6626.02294921875,58.640625,3
Q0042,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2993.797600000107,17937.265999999,3.56799079636794,9051.38916015625,314.859375,0
Q0042,A,200,dense,False,True,True,True,False,True,True,50,75.0,0.0,13.243400000646943,214.44749999864143,5078.78030000029,12.60145078533843,6946.22900390625,91.40625,2
Q0042,A,200,hybrid,False,True,True,True,False,True,True,50,75.0,0.0,14.830900001470582,206.9259999989299,5105.838400000721,12.534670114117,6862.46142578125,81.24609375,2
Q0042,A,200,predictor,False,True,True,True,True,True,True,50,75.0,26.891000001342036,0.0,154.63239999917278,4382.159599999795,14.604671176285544,6726.51953125,69.2578125,2
Q0041,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2957.3801000005915,18119.899899998927,3.3664645134161924,9041.82763671875,313.59375,0
Q0041,A,200,dense,False,True,True,True,True,True,True,51,74.5,0.0,9.867900000244845,160.49320000092848,4912.460100000317,13.028095637865002,6723.78369140625,68.94140625,3
Q0041,A,200,hybrid,False,True,True,True,True,True,True,51,74.5,0.0,16.070899999249377,142.402100000254,4548.6535,14.070097887209917,6691.658203125,65.56640625,3
Q0041,A,200,predictor,False,True,True,True,True,True,True,51,74.5,28.70710000024701,0.0,154.29149999908987,5252.688500000659,12.184236700880316,6733.50830078125,69.99609375,2
Q0091,A,200,full,False,True,True,True,False,True,True,200,0.0,0.0,0.0,2978.2153999985894,17684.418999999252,3.619004955718517,9046.20068359375,314.26171875,0
Q0091,A,200,dense,False,True,True,True,True,True,True,48,76.0,0.0,12.773899999956484,262.9073999996763,5369.083600000522,11.920097500436347,7028.93701171875,100.40625,2
Q0091,A,200,hybrid,False,True,True,True,False,True,True,48,76.0,0.0,19.741899999644374,197.97939999989467,5038.2448000000295,12.702836511635883,6909.76220703125,86.9765625,2
Q0091,A,200,predictor,False,True,True,True,True,True,True,48,76.0,31.948400001056143,0.0,146.69959999991988,4510.129600001164,14.19027958752748,6714.62353515625,67.9921875,3
Q0009,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,899.5130999992398,13547.347800000352,4.724171915037004,9048.60546875,314.54296875,0
Q0009,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,7.81000000097265,169.41310000038357,4620.285000000877,13.851959348825421,6746.81884765625,71.40234375,2
Q0009,A,200,hybrid,False,True,True,True,False,True,True,50,75.0,0.0,14.376799999809009,143.04870000160008,4554.319200000464,14.052594293345422,6682.9267578125,64.65234375,3
Q0009,A,200,predictor,False,True,True,True,True,True,True,50,75.0,27.13909999874886,0.0,157.26859999995213,5256.036499999027,12.17647556290978,6729.181640625,69.5390625,2
Q0065,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,892.7162999989378,12921.35849999977,4.953039573973676,9044.06396484375,314.015625,0
Q0065,A,200,dense,False,True,True,True,False,True,True,48,76.0,0.0,8.310100000016973,223.50919999917096,4741.417899998851,13.498071958604516,6881.1962890625,83.56640625,2
Q0065,A,200,hybrid,False,True,True,True,False,True,True,48,76.0,0.0,14.998699998614029,169.98700000112876,5095.376100000067,12.560407464328131,6826.2705078125,76.88671875,2
Q0065,A,200,predictor,False,True,True,True,True,True,True,48,76.0,34.71719999834022,0.0,153.36709999974119,4603.575200000705,13.902238416783156,6714.49462890625,67.88671875,3
Q0050,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,898.0823999991117,13757.76169999881,4.651919505191425,9046.20068359375,314.26171875,0
Q0050,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,8.39099999939208,204.49329999973997,4654.254799999762,13.75085867666791,6865.3876953125,81.59765625,2
Q0050,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,14.681900000141468,165.5172999999195,4532.740000000558,14.11949505155648,6836.20166015625,78.15234375,2
Q0050,A,200,predictor,False,True,True,True,True,True,True,50,75.0,27.13239999866346,0.0,153.89089999916905,4590.592900000047,13.941554259799283,6727.18505859375,69.328125,2
Q0001,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,889.8583999998664,13046.77620000075,4.9054263688524316,9044.06396484375,314.015625,0
Q0001,A,200,dense,False,True,True,True,True,True,True,49,75.5,0.0,12.717300000076648,210.60550000038347,4976.399900000615,12.860702774307203,6856.408203125,80.61328125,2
Q0001,A,200,hybrid,False,True,True,True,True,True,True,49,75.5,0.0,17.28200000070501,153.20310000061,4950.491899999179,12.928008224800978,6800.583984375,73.828125,2
Q0001,A,200,predictor,False,True,True,True,True,True,True,49,75.5,31.883400000879192,0.0,507.9413999992539,4152.269599999272,15.413257366528228,6719.8642578125,68.5546875,3
Q0070,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,7442.605100000947,19590.30460000031,3.2669221488265676,9042.72802734375,313.875,0
Q0070,A,200,dense,False,True,True,True,True,True,True,48,76.0,0.0,6.887100000312785,162.34179999992193,3807.5937000012345,16.808516097707393,6733.17529296875,69.9609375,2
Q0070,A,200,hybrid,False,True,True,True,False,True,True,48,76.0,0.0,12.505900000178372,148.59579999938433,3753.4844999991037,17.05082304190021,6701.22900390625,66.5859375,3
Q0070,A,200,predictor,False,True,True,True,True,True,True,48,76.0,24.91060000102152,0.0,143.83920000000217,3780.432399998972,16.929280364864454,6714.53759765625,67.921875,3
Q0015,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,7439.011899999969,19533.74840000106,3.1739939887828514,9050.3955078125,314.61328125,0
Q0015,A,200,dense,False,True,True,True,True,True,True,48,76.0,0.0,6.91729999925883,149.2801000003965,3742.0403999985865,17.1029687440104,6705.333984375,66.9375,3
Q0015,A,200,hybrid,False,True,True,True,True,True,True,48,76.0,0.0,12.53999999971711,127.67239999993762,3714.066399999865,17.23178670149848,6641.03955078125,60.15234375,3
Q0015,A,200,predictor,False,True,True,True,True,True,True,48,76.0,24.688800000149058,0.0,144.92500000051223,3769.4318999983807,16.978685833275698,6714.58056640625,67.95703125,3
Q0078,A,200,full,False,True,True,True,False,True,True,200,0.0,0.0,0.0,7444.154000000708,19669.23510000015,3.2538123457581483,9048.60546875,314.54296875,0
Q0078,A,200,dense,False,True,True,True,True,True,True,48,76.0,0.0,6.8668999992951285,121.3000000007014,3686.164299999291,17.36222121190103,6604.7255859375,56.390625,3
Q0078,A,200,hybrid,False,True,True,True,True,True,True,48,76.0,0.0,12.754299999869545,123.76430000040273,3902.3890999997093,16.400209809935347,6604.7255859375,56.390625,3
Q0078,A,200,predictor,False,True,True,True,True,True,True,48,76.0,24.806000001262873,0.0,143.7924000001658,3777.6453999995283,16.941770130147205,6715.20556640625,68.0625,3
Q0073,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,50012.42420000017,59592.02320000077,1.0739692422458176,9044.583984375,314.0859375,0
Q0073,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,6.706400001348811,192.0460000001185,3792.8807999996934,16.873717729279857,6806.90185546875,74.63671875,2
Q0073,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,12.61279999926046,145.07299999968382,3750.565000002098,17.0640956762419,6714.873046875,68.02734375,3
Q0073,A,200,predictor,False,True,True,True,True,True,True,50,75.0,24.91090000148688,0.0,145.96700000038254,3790.3774000005797,16.88486217757372,6724.52294921875,69.046875,3
Q0010,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,859.320800002024,15732.910300001095,3.8772228937195274,9042.048828125,313.69921875,0
Q0010,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,7.377400001132628,232.73039999912726,3967.6147999998648,16.130598161898725,6975.64990234375,94.88671875,2
Q0010,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,13.037600001553074,210.24369999940973,3773.169100000814,16.96186900289897,6863.38720703125,81.45703125,2
Q0010,A,200,predictor,False,True,True,True,True,True,True,50,75.0,24.744099999225,0.0,143.97760000065318,3792.4282000021776,16.875731490437513,6724.85595703125,69.08203125,3
Q0055,A,200,full,False,True,True,True,False,True,True,200,0.0,0.0,0.0,875.1333000000159,15432.366100001673,3.887932648253692,9041.8486328125,313.62890625,0
Q0055,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,6.949700000404846,195.59259999732603,3824.9241999983496,16.73235772882182,6861.36083984375,81.2109375,2
Q0055,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,12.822100001358194,502.269200002047,3444.4929999990563,18.580383237828478,6742.82568359375,70.98046875,2
Q0055,A,200,predictor,False,True,True,True,True,True,True,50,75.0,24.699300000065705,0.0,148.34509999855072,3750.345500000549,17.065094402633207,6726.04150390625,69.15234375,2
Q0056,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,878.7574999987555,15684.576299998298,4.080441752194922,9046.16162109375,314.19140625,0
Q0056,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,7.055499998386949,222.206800001004,3878.450000000157,16.501437429900452,6921.16845703125,88.34765625,2
Q0056,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,12.875700002041413,159.7222000018519,3804.4684999986202,16.822323538760596,6834.595703125,77.9765625,2
Q0056,A,200,predictor,False,True,True,True,True,True,True,50,75.0,24.978099998406833,0.0,139.10119999854942,3752.320300001884,17.056113253436244,6726.18701171875,69.22265625,2
Q0072,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,875.4310999975132,15746.176200002083,4.064478841535606,9046.16162109375,314.19140625,0
Q0072,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,6.808199999795761,221.66809999907855,3812.482200002705,16.786963621746114,6890.75,84.7265625,2
Q0072,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,12.647100000322098,162.01940000246395,3847.427999997308,16.634489326387598,6834.59423828125,78.01171875,2
Q0072,A,200,predictor,False,True,True,True,True,True,True,50,75.0,24.38370000163559,0.0,145.860000000539,3737.204000000929,17.12510208165893,6724.85595703125,69.08203125,3
Q0045,A,200,full,False,True,True,True,False,True,True,200,0.0,0.0,0.0,876.7064999992726,15721.90579999733,4.070753305239297,9048.33740234375,314.5078125,0
Q0045,A,200,dense,False,True,True,True,True,True,True,48,76.0,0.0,6.751200002327096,259.16940000024624,4051.75650000092,15.795618517545531,7139.42138671875,110.21484375,1
Q0045,A,200,hybrid,False,True,True,True,True,True,True,48,76.0,0.0,12.53780000115512,275.8658999991894,4473.0739000006,14.307834261354685,7085.509765625,106.734375,2
Q0045,A,200,predictor,False,True,True,True,True,True,True,48,76.0,24.728599997615675,0.0,154.3361999974877,3734.447300001193,17.137743515614627,6714.53759765625,67.921875,3
Q0048,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,875.2167999991798,15775.861599999189,4.056830721689603,9046.18115234375,314.2265625,0
Q0048,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,6.967999997868901,248.9008999982616,4079.5919000011054,15.687843678673511,7094.3408203125,107.75390625,1
Q0048,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,12.811500000680098,246.0707000027469,3932.5343999989855,16.274492093449076,7003.73876953125,97.9453125,2
Q0048,A,200,predictor,False,True,True,True,True,True,True,50,75.0,24.404799998592352,0.0,149.61440000115545,3745.2898000010464,17.08813026964752,6726.8525390625,69.29296875,2
Q0092,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,875.6353999997373,15738.46880000201,4.066469287024404,9046.18115234375,314.2265625,0
Q0092,A,200,dense,False,True,True,True,True,True,True,50,75.0,0.0,7.112199997209245,109.45770000034827,3652.8276999997615,17.520673093889474,6524.19482421875,47.8828125,4
Q0092,A,200,hybrid,False,True,True,True,True,True,True,50,75.0,0.0,13.13540000046487,104.92349999913131,3666.8405999989773,17.453717513659537,6524.19482421875,47.8828125,4
Q0092,A,200,predictor,False,True,True,True,True,True,True,50,75.0,24.304899998242036,0.0,146.6684000006353,3765.795999999682,16.99507886247832,6728.34228515625,69.3984375,2
Q0076,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,871.5316000016173,15721.76010000112,4.0707910305790405,9053.9365234375,315.03515625,0
Q0076,A,200,dense,False,True,True,True,True,True,True,48,76.0,0.0,6.736900002579205,108.00499999822932,3717.7554999980202,17.214687732970628,6543.9599609375,49.88671875,3
Q0076,A,200,hybrid,False,True,True,True,True,True,True,48,76.0,0.0,12.577999998029554,104.44859999915934,3662.235200001305,17.475666227001803,6543.9599609375,49.88671875,3
Q0076,A,200,predictor,False,True,True,True,True,True,True,48,76.0,24.46369999961462,0.0,149.84589999949094,3797.069799999008,16.855102321273293,6714.49462890625,67.88671875,3
Q0037,A,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,865.4488000029232,15658.311800001684,3.8956945537381267,9051.01953125,314.71875,0
